X_id,id,g_pnt_2,geo_shp,fenomen,taxonom,r_p_v_e,intnsdd,descrpc,fuente,cvegeo,alcaldi,entidad,area_m2,perim_m,perd_rt,intens_n,intns_nm,int2
3161,811,"19.3175480663,-99.0602956149","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.0593342428795, 19.317162966711653], [-99.05957911437497, 19.31686880477302], [-99.05980712445282, 19.316588068154186], [-99.06002248853603, 19.31631948293973], [-99.06026510746834, 19.31601935235662], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700014185,Iztapalapa,Ciudad de Mxico,111465.451096,1515.06948444,5 aos,% de area inundable,100,5
3162,816,"19.3407744567,-99.0691626353","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.06570890352245, 19.33947195901043], [-99.06543496927546, 19.339156588721682], [-99.0653518825333, 19.339052610495063], [-99.06535833937275, 19.33882900060201], [-99.0654481696108, 19.33888212541647], [-99.0",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700012812,Iztapalapa,Ciudad de Mxico,166977.375008,1969.97655146,5 aos,% de area inundable,100,5
3163,820,"19.2215350475,-98.9979243176","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.00228484162002, 19.218273180474583], [-99.00245184351067, 19.21849373351494], [-99.00253897626308, 19.218569547777783], [-99.00276406578932, 19.218631574616897], [-99.00261159124702, 19.218879702560734], [-",Hidrometeorolgicos,Inundaciones,Peligro,Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900900110401,Milpa Alta,Ciudad de Mxico,1085487.43508,6540.2657175799995,5 aos,% de area inundable,26 a 49,2
3164,836,"19.353040062,-99.0379175819","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.04072311337144, 19.35045515575601], [-99.04096966830251, 19.350723221897585], [-99.0412382780284, 19.351017835271012], [-99.04149683022906, 19.351270068385148], [-99.04138273894559, 19.35139404939479], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700011509,Iztapalapa,Ciudad de Mxico,483672.586042,2886.34199979,5 aos,% de area inundable,100,5
3169,928,"19.3231776863,-99.0737475252","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.07072792475377, 19.32452843322107], [-99.07100192075097, 19.324201757227417], [-99.07126287649322, 19.32388641185851], [-99.07149503718996, 19.323602132488794], [-99.07165008931013, 19.3234182812117], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700011975,Iztapalapa,Ciudad de Mxico,241546.211391,2363.02101146,5 aos,% de area inundable,100,5
3170,953,"19.3059696119,-99.0808447841","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.08132052290587, 19.304506493719668], [-99.08163066771598, 19.304723241109144], [-99.0819266044164, 19.304930056575564], [-99.08193301861414, 19.304934538842154], [-99.08224964088211, 19.305157256141054], [-",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700012070,Iztapalapa,Ciudad de Mxico,148139.53938,1565.43095693,5 aos,% de area inundable,100,5
3171,958,"19.3663722674,-99.1152523013","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.11733409799893, 19.363214808775485], [-99.11724531544311, 19.36361305539647], [-99.11681513843362, 19.365499352829236], [-99.11638832322922, 19.36738998540921], [-99.11631965246018, 19.367716723882534], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700010695,Iztapalapa,Ciudad de Mxico,209974.054778,2263.58813506,5 aos,% de area inundable,100,5
3172,963,"19.35093614,-98.9975225364","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-98.9977179569734, 19.353637791171245], [-98.99796648132961, 19.353745905131436], [-98.99801559972326, 19.353582255524124], [-98.99830615983105, 19.353645713044777], [-98.99829954839184, 19.352909271214642], [-",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",090070001262A,Iztapalapa,Ciudad de Mxico,193222.017558,2954.21896873,5 aos,% de area inundable,0 a 25,1
3173,968,"19.3265067226,-99.0628437002","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.06083442165236, 19.32746203253629], [-99.06097872604447, 19.32729136369195], [-99.06103783672651, 19.32720860786624], [-99.0611224396021, 19.327111103587534], [-99.06113122229047, 19.327099450022477], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700014062,Iztapalapa,Ciudad de Mxico,97867.9497926,1463.54175698,5 aos,% de area inundable,100,5
3174,973,"19.3365162173,-99.0605800707","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.05930260033739, 19.338186838277625], [-99.05918746224395, 19.337663167037697], [-99.05910056135014, 19.33726793099539], [-99.05898668836898, 19.33675000928088], [-99.05889685859381, 19.33634814581437], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700011814,Iztapalapa,Ciudad de Mxico,153610.934572,2100.65939225,5 aos,% de area inundable,100,5
3175,979,"19.3521687463,-98.9955483978","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-98.99431141742875, 19.353345171185488], [-98.99417808752396, 19.353316414855282], [-98.99366862766465, 19.353219351346326], [-98.99317004258447, 19.353115427847523], [-98.99271520731294, 19.352993779239736], [",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700012634,Iztapalapa,Ciudad de Mxico,149877.688016,1895.59491208,5 aos,% de area inundable,0 a 25,1
3176,985,"19.3239478831,-99.0470541673","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.04574112719156, 19.32513057002749], [-99.0456248010864, 19.325251394937006], [-99.04525204361354, 19.32563856610704], [-99.04494118327827, 19.325514457506376], [-99.04453576513782, 19.325352596863812], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700014217,Iztapalapa,Ciudad de Mxico,86952.4550436,1328.14767589,5 aos,% de area inundable,100,5
3177,1512,"19.3406991493,-99.1386662246","{""type"": ""Polygon"", ""coordinates"": [[[-99.13494901037139, 19.340817783140558], [-99.1349506513739, 19.340671530828065], [-99.13536017667647, 19.33898597216797], [-99.13586691746028, 19.33905870450111], [-99.13633996662473, 19.339128818819216], [-99.13682",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900300010319,Coyoacn,Ciudad de Mxico,239374.905079,2601.24160651,5 aos,% de area inundable,100,5
3178,1520,"19.3342542045,-99.1390443255","{""type"": ""Polygon"", ""coordinates"": [[[-99.13784668035655, 19.336565095019957], [-99.13768906762489, 19.336782539606727], [-99.13752930398068, 19.336889552013517], [-99.1374728517169, 19.33684721319663], [-99.13736757778958, 19.33672756570014], [-99.13722",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900300010484,Coyoacn,Ciudad de Mxico,128706.562109,1712.27042974,5 aos,% de area inundable,100,5
3179,1550,"19.486529734,-99.1811069178","{""type"": ""Polygon"", ""coordinates"": [[[-99.182137638056, 19.48640475102796], [-99.18212621168014, 19.486481490452142], [-99.18232981425311, 19.486513517731645], [-99.18245509107756, 19.486530384374923], [-99.18287330672891, 19.486616441550144], [-99.18367",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900200010326,Azcapotzalco,Ciudad de Mxico,238275.482889,2692.57329366,5 aos,% de area inundable,100,5
3180,1551,"19.4811176737,-99.1707813164","{""type"": ""Polygon"", ""coordinates"": [[[-99.17493596913664, 19.47872778472073], [-99.17491803616058, 19.478852806682834], [-99.17485796732181, 19.479444656332255], [-99.17485097915275, 19.47950112386302], [-99.17481023596257, 19.479854627238616], [-99.1747",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",090020001035A,Azcapotzalco,Ciudad de Mxico,1380526.29047,5894.06903094,5 aos,% de area inundable,100,5
3182,1561,"19.3115466783,-99.1308384823","{""type"": ""Polygon"", ""coordinates"": [[[-99.12528331720178, 19.310859964477814], [-99.12597522205097, 19.310680677540027], [-99.12602303195307, 19.310676748890714], [-99.12628308080738, 19.310619739826276], [-99.12656741446517, 19.310538368398436], [-99.12",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900300011675,Coyoacn,Ciudad de Mxico,357575.74661,3108.40648885,5 aos,% de area inundable,100,5
3183,1563,"19.3309047005,-99.1532736857","{""type"": ""Polygon"", ""coordinates"": [[[-99.15136341427734, 19.332395840587484], [-99.1512255301874, 19.332558240568922], [-99.15102780517189, 19.332705162956024], [-99.15081850382212, 19.332827645108964], [-99.15074545758594, 19.33282918351433], [-99.1506",Hidrometeorolgicos,Inundaciones,Peligro,Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900300010573,Coyoacn,Ciudad de Mxico,654288.762951,4676.01546678,5 aos,% de area inundable,73 a 99,4
3184,1576,"19.4708104669,-99.0872199117","{""type"": ""Polygon"", ""coordinates"": [[[-99.08866164535272, 19.4703433481264], [-99.08862450788672, 19.470988329633297], [-99.0885634833559, 19.471573135930846], [-99.08854040184276, 19.471658257901126], [-99.08819734581486, 19.472424530334436], [-99.08795",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900500013074,Gustavo A. Madero,Ciudad de Mxico,73621.217003,1312.78491112,5 aos,% de area inundable,100,5
3185,1585,"19.5068534212,-99.2069730797","{""type"": ""Polygon"", ""coordinates"": [[[-99.20573230171179, 19.504542461573543], [-99.20629995389722, 19.504093322806927], [-99.20651515816176, 19.504369843269714], [-99.20673126208041, 19.504632880326003], [-99.20837772348278, 19.506117336621173], [-99.20",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900200010097,Azcapotzalco,Ciudad de Mxico,178129.086298,1766.65415625,5 aos,% de area inundable,100,5
3186,1598,"19.3304627323,-99.0597159876","{""type"": ""Polygon"", ""coordinates"": [[[-99.06015341160409, 19.328319041179007], [-99.06053759096827, 19.32783426950675], [-99.06068959740344, 19.327642461086143], [-99.06102202276469, 19.32788372518944], [-99.06132168099232, 19.328106712647347], [-99.0616",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700014058,Iztapalapa,Ciudad de Mxico,129549.535346,1699.43746922,5 aos,% de area inundable,100,5
3188,1667,"19.3816724125,-99.2324518107","{""type"": ""Polygon"", ""coordinates"": [[[-99.23397575388857, 19.38449584744657], [-99.23332917965817, 19.384430511466736], [-99.23300215729452, 19.38436332020458], [-99.2328231561173, 19.384303683099912], [-99.23250543541133, 19.38415222578296], [-99.231741",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000010332,lvaro Obregn,Ciudad de Mxico,129189.241339,1877.03658395,5 aos,% de area inundable,0 a 25,1
3189,1674,"19.3128349674,-99.2432848728","{""type"": ""Polygon"", ""coordinates"": [[[-99.2434056841704, 19.310143144620195], [-99.24349555651538, 19.31028601857136], [-99.24349798769248, 19.310338095656927], [-99.24348712286394, 19.310382909633876], [-99.24328905508996, 19.31053106237467], [-99.24298",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900800010245,La Magdalena Contreras,Ciudad de Mxico,214634.75373,2414.26636665,5 aos,% de area inundable,0 a 25,1
